Transaction ID,Date,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN015169,2024-03-10,ACC000111,Deposit,-1794.59,Bank,Mismatched,Incorrect Amount,CAD,BRC011,User_16,Approved,Duplicate entry,Online,2024-03-10
TXN015170,2024-02-22,ACC000283,Invoice,8740.26,General Ledger,Matched,None,NGN,BRC004,User_23,Rejected,Urgent,POS,2024-02-22
TXN015171,2024-01-21,ACC000399,Invoice,-4074.0,CRM,Pending,Duplicate,USD,BRC015,User_25,Rejected,Needs review,ATM,2024-01-21
TXN015172,2024-02-25,ACC000331,Transfer,7285.35,Bank,Adjusted,Missing,NGN,BRC016,User_27,Approved,Confirmed,ATM,2024-02-25
TXN015173,2024-02-15,ACC000492,Withdrawal,2999.52,ERP,Mismatched,Missing,EUR,BRC003,User_40,Pending,Confirmed,ATM,2024-02-15
TXN015174,2024-02-09,ACC000030,Deposit,12850.6,CRM,Pending,Duplicate,GBP,BRC008,User_4,Rejected,Confirmed,Unknown,
TXN015175,2024-01-24,ACC000265,Withdrawal,2632.54,Payroll,Pending,Missing,EUR,BRC009,User_26,Pending,Urgent,ATM,2024-01-24
TXN015176,2024-03-14,ACC000058,Invoice,-3073.88,ERP,Pending,None,USD,BRC009,User_3,Pending,,POS,2024-03-14
TXN015177,,ACC000241,Transfer,3778.02,Payroll,Mismatched,Incorrect Amount,EUR,BRC006,User_35,Pending,,POS,
TXN015178,2024-02-25,ACC000091,Payment,13731.86,CRM,Matched,None,CAD,BRC002,User_40,Approved,,ATM,2024-02-25
TXN015179,2024-02-14,ACC000132,Transfer,13364.44,CRM,Pending,Duplicate,NGN,BRC003,User_41,Approved,Duplicate entry,Wire Transfer,2024-02-14
TXN015180,2024-02-27,ACC000394,Payment,8829.44,Payroll,Matched,None,NGN,BRC009,User_27,Approved,Needs review,ATM,2024-02-27
TXN015181,2024-02-03,ACC000385,Withdrawal,7197.39,Bank,Mismatched,Duplicate,GBP,BRC019,User_38,Rejected,Incorrect amount,Wire Transfer,2024-02-03
TXN015182,2024-03-28,ACC000405,Transfer,-4817.42,Bank,Adjusted,Missing,,BRC014,User_45,Rejected,Duplicate entry,POS,2024-03-28
TXN015183,2024-01-02,ACC000189,Invoice,10566.71,Bank,Pending,Incorrect Amount,CAD,BRC020,User_36,Approved,,Wire Transfer,2024-01-02
TXN015184,2024-02-28,ACC000337,Transfer,2759.49,Payroll,Pending,None,NGN,BRC008,User_1,Approved,Incorrect amount,POS,2024-02-28
TXN015185,2024-03-11,ACC000471,Deposit,-1737.0,CRM,Matched,None,GBP,BRC004,User_47,Approved,Needs review,Online,2024-03-11
TXN015186,2024-01-06,ACC000474,Withdrawal,6423.62,ERP,Pending,Missing,USD,BRC013,User_5,Approved,Duplicate entry,Manual Entry,2024-01-06
TXN015187,2024-03-19,ACC000130,Withdrawal,6119.81,ERP,Pending,Missing,EUR,BRC016,User_6,Rejected,Duplicate entry,Wire Transfer,2024-03-19
TXN015188,2024-02-06,ACC000034,Invoice,8712.04,ERP,Mismatched,Incorrect Amount,EUR,BRC015,User_42,Pending,Needs review,ATM,2024-02-06
TXN015189,2024-01-16,ACC000229,Deposit,-1122.05,Payroll,Mismatched,Incorrect Amount,EUR,BRC014,User_30,Pending,Duplicate entry,ATM,2024-01-16
TXN015190,2024-01-28,ACC000398,Payment,-3139.93,General Ledger,Mismatched,None,NGN,BRC018,User_46,Pending,,Online,2024-01-28
TXN015191,2024-01-26,ACC000367,Invoice,591.94,Payroll,Mismatched,Incorrect Amount,,BRC012,User_34,Rejected,Confirmed,ATM,2024-01-26
TXN015192,,ACC000101,Deposit,3547.27,ERP,Adjusted,Missing,EUR,BRC017,User_18,Approved,Needs review,Wire Transfer,
TXN015193,2024-03-18,ACC000324,Payment,10345.25,ERP,Adjusted,Duplicate,USD,BRC020,User_16,Approved,Duplicate entry,POS,2024-03-18
TXN015194,2024-01-28,ACC000009,Transfer,11084.7,Bank,Matched,None,CAD,BRC013,User_40,Rejected,Duplicate entry,POS,2024-01-28
TXN015195,2024-02-07,ACC000364,Withdrawal,1851.95,Bank,Adjusted,Duplicate,CAD,BRC004,User_33,Pending,,Wire Transfer,2024-02-07
TXN015196,2024-01-23,ACC000008,Invoice,13285.81,CRM,Mismatched,Incorrect Amount,EUR,BRC017,User_46,Rejected,Urgent,Online,2024-01-23
TXN015197,2024-01-15,ACC000016,Deposit,3226.93,CRM,Matched,None,USD,BRC002,User_25,Rejected,,ATM,2024-01-15
TXN015198,2024-03-16,ACC000285,Transfer,-4468.31,ERP,Mismatched,Incorrect Amount,CAD,Unknown,User_38,Rejected,Needs review,ATM,2024-03-16
TXN015199,2024-03-11,ACC000185,Deposit,948.61,ERP,Pending,Duplicate,,BRC008,User_22,Pending,Confirmed,POS,2024-03-11
TXN015200,2024-02-11,ACC000310,Withdrawal,3802.59,ERP,Mismatched,Missing,USD,BRC008,User_37,Rejected,Incorrect amount,ATM,2024-02-11
TXN015201,2024-01-22,ACC000039,Deposit,8532.78,Payroll,Matched,None,USD,BRC020,User_7,Rejected,Confirmed,Online,2024-01-22
TXN015202,2024-03-27,ACC000345,Invoice,-311.27,Payroll,Adjusted,Duplicate,NGN,BRC018,User_43,Pending,Confirmed,Manual Entry,2024-03-27
TXN015203,2024-01-04,ACC000255,Deposit,-2533.09,General Ledger,Mismatched,Duplicate,GBP,BRC007,User_33,Pending,Duplicate entry,Wire Transfer,2024-01-04
TXN015204,2024-03-02,ACC000355,Withdrawal,4281.92,General Ledger,Matched,None,NGN,BRC006,User_11,Pending,Confirmed,ATM,2024-03-02
TXN015205,2024-01-10,ACC000205,Payment,-387.97,General Ledger,Mismatched,None,EUR,BRC019,User_32,Pending,Incorrect amount,ATM,2024-01-10
TXN015206,2024-01-16,ACC000242,Payment,14877.63,Payroll,Adjusted,Duplicate,USD,BRC009,User_18,Approved,Confirmed,Manual Entry,2024-01-16
TXN015207,2024-01-22,ACC000219,Deposit,7324.54,Payroll,Mismatched,Incorrect Amount,EUR,BRC008,User_34,Rejected,Urgent,ATM,2024-01-22
TXN015208,2024-03-18,ACC000077,Deposit,7441.24,Payroll,Mismatched,Incorrect Amount,EUR,BRC006,User_11,Approved,Urgent,Online,2024-03-18
TXN015209,2024-03-23,ACC000351,Payment,5883.0,General Ledger,Mismatched,None,EUR,BRC001,User_20,Rejected,,Online,2024-03-23
TXN015210,2024-01-19,ACC000057,Invoice,-3687.93,CRM,Matched,None,GBP,BRC003,User_12,Rejected,Needs review,ATM,2024-01-19
TXN015211,2024-03-22,ACC000050,Deposit,14832.35,CRM,Adjusted,Incorrect Amount,NGN,BRC015,User_41,Approved,Confirmed,ATM,2024-03-22
TXN015212,2024-03-16,ACC000220,Deposit,8122.61,Bank,Matched,None,CAD,BRC016,User_19,Rejected,Confirmed,Wire Transfer,2024-03-16
TXN015213,2024-03-29,ACC000490,Transfer,14743.41,Payroll,Matched,None,GBP,BRC007,User_10,Rejected,Needs review,Manual Entry,2024-03-29
TXN015214,2024-03-19,ACC000276,Payment,-4712.21,CRM,Mismatched,Incorrect Amount,CAD,BRC017,User_25,Approved,Confirmed,Wire Transfer,2024-03-19
TXN015215,2024-01-04,ACC000184,Deposit,9122.5,General Ledger,Adjusted,Incorrect Amount,USD,BRC015,User_5,Pending,Incorrect amount,Online,2024-01-04
TXN015216,2024-03-03,ACC000013,Deposit,13384.73,ERP,Mismatched,None,GBP,BRC001,User_37,Rejected,Urgent,Wire Transfer,2024-03-03
TXN015217,2024-01-21,ACC000094,Withdrawal,-776.03,Bank,Adjusted,None,CAD,BRC014,User_10,Approved,Urgent,Online,2024-01-21
TXN015218,2024-03-19,ACC000033,Withdrawal,-2247.61,CRM,Matched,None,CAD,BRC003,User_36,Rejected,Incorrect amount,Wire Transfer,2024-03-19
TXN015219,2024-03-07,ACC000461,Withdrawal,2825.41,CRM,Pending,Missing,NGN,BRC006,User_10,Pending,Incorrect amount,Wire Transfer,2024-03-07
TXN015220,2024-02-14,ACC000096,Payment,14206.81,Payroll,Matched,None,EUR,BRC014,User_37,Rejected,,Wire Transfer,2024-02-14
TXN015221,2024-02-09,ACC000261,Withdrawal,11979.11,General Ledger,Mismatched,None,NGN,BRC010,User_19,Rejected,Urgent,ATM,2024-02-09
TXN015222,2024-01-13,ACC000233,Payment,-3799.84,ERP,Adjusted,Duplicate,EUR,BRC001,User_20,Rejected,Urgent,Online,2024-01-13
TXN015223,2024-01-09,ACC000471,Invoice,13523.3,General Ledger,Mismatched,Missing,CAD,BRC010,User_5,Approved,,Manual Entry,2024-01-09
TXN015224,2024-01-18,ACC000059,Invoice,10084.38,Bank,Adjusted,Missing,USD,BRC009,User_45,Approved,Duplicate entry,Manual Entry,2024-01-18
TXN015225,2024-01-23,ACC000133,Transfer,9678.82,General Ledger,Mismatched,Incorrect Amount,NGN,BRC002,User_48,Approved,Duplicate entry,ATM,2024-01-23
TXN015226,2024-03-24,ACC000038,Deposit,9351.54,General Ledger,Adjusted,Incorrect Amount,EUR,BRC005,User_18,Pending,Incorrect amount,Online,2024-03-24
TXN015227,2024-01-08,ACC000148,Deposit,6590.88,Payroll,Mismatched,Duplicate,NGN,BRC018,User_21,Pending,Duplicate entry,Online,2024-01-08
TXN015228,2024-02-25,ACC000477,Withdrawal,6803.88,ERP,Matched,None,NGN,BRC007,User_23,Pending,Urgent,Manual Entry,
TXN015229,2024-01-04,ACC000431,Payment,3374.26,General Ledger,Mismatched,Missing,GBP,BRC020,User_4,Pending,Duplicate entry,Wire Transfer,2024-01-04
TXN015230,2024-02-04,ACC000436,Deposit,-1972.3,ERP,Adjusted,Missing,EUR,BRC001,User_10,Approved,Needs review,Unknown,2024-02-04
TXN015231,2024-01-20,ACC000212,Withdrawal,4524.42,General Ledger,Matched,None,USD,BRC017,User_32,Pending,,Manual Entry,2024-01-20
TXN015232,2024-03-28,ACC000168,Withdrawal,-2962.7,CRM,Mismatched,Incorrect Amount,USD,Unknown,User_26,Rejected,Needs review,Wire Transfer,2024-03-28
TXN015233,2024-02-06,ACC000112,Deposit,2027.99,Bank,Matched,None,NGN,BRC016,User_11,Rejected,,POS,2024-02-06
TXN015234,2024-02-06,ACC000393,Deposit,1159.27,CRM,Mismatched,Incorrect Amount,CAD,BRC018,User_6,Approved,Confirmed,POS,2024-02-06
TXN015235,2024-02-04,ACC000217,Invoice,8620.61,Payroll,Pending,Duplicate,NGN,BRC005,User_31,Approved,Confirmed,Manual Entry,2024-02-04
TXN015236,2024-02-19,ACC000449,Invoice,4437.4,Payroll,Adjusted,Missing,CAD,BRC001,User_30,Pending,,ATM,2024-02-19
TXN015237,2024-01-03,ACC000253,Unknown,12649.51,General Ledger,Matched,None,USD,BRC018,User_23,Pending,Confirmed,Manual Entry,2024-01-03
TXN015238,2024-02-01,ACC000195,Payment,3236.01,General Ledger,Matched,None,GBP,BRC019,User_21,Approved,Urgent,Wire Transfer,
TXN015239,2024-03-28,ACC000372,Invoice,1664.29,ERP,Mismatched,Duplicate,CAD,BRC016,User_13,Pending,Urgent,POS,2024-03-28
TXN015240,2024-01-25,ACC000109,Transfer,4259.1,General Ledger,Adjusted,Incorrect Amount,CAD,BRC013,User_18,Rejected,Duplicate entry,ATM,2024-01-25
TXN015241,2024-03-05,ACC000396,Transfer,-664.54,ERP,Pending,None,USD,BRC013,User_6,Rejected,Needs review,ATM,2024-03-05
TXN015242,2024-02-26,ACC000339,Invoice,8879.41,Bank,Mismatched,None,USD,BRC002,User_41,Rejected,Duplicate entry,POS,2024-02-26
TXN015243,2024-01-06,ACC000488,Invoice,13712.77,General Ledger,Matched,None,EUR,BRC018,User_14,Approved,Urgent,Online,2024-01-06
TXN015244,2024-02-14,ACC000119,Withdrawal,-691.27,General Ledger,Matched,None,GBP,BRC012,User_3,Pending,Confirmed,ATM,2024-02-14
TXN015245,,ACC000361,Withdrawal,9517.32,Payroll,Matched,None,CAD,BRC012,User_23,Approved,Urgent,Wire Transfer,
TXN015246,2024-02-02,ACC000005,Deposit,7083.09,Bank,Pending,Missing,GBP,BRC002,User_16,Pending,Duplicate entry,POS,2024-02-02
TXN015247,2024-03-25,ACC000200,Invoice,1061.92,General Ledger,Mismatched,Duplicate,,BRC004,User_49,Approved,Urgent,Wire Transfer,2024-03-25
TXN015248,2024-01-28,ACC000195,Transfer,8362.27,Bank,Matched,None,NGN,BRC017,User_12,Approved,,ATM,2024-01-28
TXN015249,2024-02-22,ACC000339,Transfer,13124.04,Payroll,Pending,Duplicate,CAD,BRC010,User_37,Rejected,,Wire Transfer,2024-02-22
TXN015250,2024-03-11,ACC000177,Withdrawal,-350.37,ERP,Matched,None,EUR,BRC008,User_19,Pending,Confirmed,Manual Entry,2024-03-11
TXN015251,2024-03-27,ACC000161,Withdrawal,1258.68,Payroll,Adjusted,Missing,GBP,BRC005,User_44,Approved,Confirmed,POS,2024-03-27
TXN015252,2024-02-21,ACC000033,Transfer,2190.95,CRM,Pending,Missing,EUR,BRC005,User_39,Pending,Urgent,Online,2024-02-21
TXN015253,,ACC000390,Deposit,13180.24,CRM,Mismatched,Incorrect Amount,EUR,BRC020,User_49,Approved,Incorrect amount,Wire Transfer,
TXN015254,2024-02-13,ACC000322,Transfer,2597.85,General Ledger,Pending,Duplicate,EUR,BRC011,User_12,Pending,Confirmed,Online,2024-02-13
TXN015255,2024-01-30,ACC000209,Payment,13408.52,Payroll,Mismatched,None,NGN,BRC013,User_10,Approved,Duplicate entry,Manual Entry,2024-01-30
TXN015256,2024-01-23,ACC000163,Transfer,11988.3,ERP,Adjusted,Duplicate,EUR,BRC011,User_3,Rejected,Needs review,POS,2024-01-23
TXN015257,2024-03-07,ACC000399,Transfer,10383.56,Payroll,Mismatched,Missing,NGN,BRC014,User_33,Approved,Urgent,POS,2024-03-07
TXN015258,2024-03-30,ACC000285,Unknown,8322.49,ERP,Mismatched,Duplicate,GBP,BRC019,User_32,Approved,,ATM,2024-03-30
TXN015259,2024-03-06,ACC000347,Deposit,11027.98,Bank,Pending,Missing,,BRC018,User_26,Rejected,Urgent,Wire Transfer,2024-03-06
TXN015260,2024-02-15,ACC000156,Invoice,3566.48,General Ledger,Mismatched,Incorrect Amount,EUR,BRC004,User_13,Pending,,Wire Transfer,2024-02-15
TXN015261,2024-02-16,ACC000014,Withdrawal,10614.07,Bank,Adjusted,None,CAD,BRC003,User_8,Rejected,Duplicate entry,Wire Transfer,2024-02-16
TXN015262,2024-01-15,,Deposit,2538.24,CRM,Adjusted,Missing,EUR,BRC010,User_9,Rejected,Urgent,ATM,2024-01-15
TXN015263,2024-02-18,ACC000044,Unknown,2148.24,CRM,Mismatched,Duplicate,NGN,BRC010,User_30,Pending,Incorrect amount,Wire Transfer,2024-02-18
TXN015264,2024-01-14,ACC000141,Deposit,-1395.68,CRM,Mismatched,None,USD,BRC005,User_38,Rejected,Urgent,Manual Entry,2024-01-14
TXN015265,2024-03-26,ACC000246,Payment,13464.92,General Ledger,Matched,None,USD,BRC009,User_33,Rejected,Urgent,Manual Entry,2024-03-26
TXN015266,2024-02-16,ACC000119,Transfer,9575.91,Payroll,Matched,None,GBP,BRC008,User_21,Pending,Incorrect amount,Manual Entry,2024-02-16
TXN015267,2024-01-09,ACC000088,Payment,9258.62,General Ledger,Pending,None,EUR,BRC009,User_11,Pending,Urgent,Wire Transfer,2024-01-09
TXN015268,2024-02-08,ACC000154,Transfer,-713.81,General Ledger,Mismatched,None,NGN,BRC006,User_4,Rejected,Incorrect amount,POS,2024-02-08
TXN015269,2024-01-23,ACC000023,Deposit,10712.25,ERP,Matched,None,CAD,BRC019,User_44,Pending,,Manual Entry,2024-01-23
TXN015270,2024-01-11,ACC000397,Invoice,5307.68,CRM,Mismatched,None,USD,BRC009,User_25,Unknown,Incorrect amount,POS,2024-01-11
TXN015271,2024-01-03,ACC000300,Withdrawal,5784.88,CRM,Mismatched,None,CAD,BRC018,User_36,Rejected,Confirmed,Unknown,2024-01-03
TXN015272,2024-03-02,ACC000304,Withdrawal,3072.24,Bank,Adjusted,Missing,GBP,BRC004,User_42,Approved,Duplicate entry,Online,2024-03-02
TXN015273,2024-01-10,,Withdrawal,14142.32,Bank,Mismatched,Missing,EUR,BRC001,User_32,Approved,Duplicate entry,POS,2024-01-10
TXN015274,2024-02-07,ACC000443,Transfer,-1589.09,General Ledger,Pending,Missing,,BRC001,User_12,Approved,Urgent,POS,2024-02-07
TXN015275,2024-02-29,ACC000084,Deposit,719.6,Payroll,Adjusted,Missing,NGN,BRC007,User_3,Rejected,Confirmed,ATM,2024-02-29
TXN015276,2024-03-10,ACC000158,Deposit,11635.58,ERP,Mismatched,None,GBP,BRC015,User_31,Rejected,Needs review,Online,2024-03-10
TXN015277,2024-01-16,ACC000256,Transfer,2397.42,ERP,Mismatched,Missing,EUR,BRC012,User_11,Unknown,Duplicate entry,Manual Entry,2024-01-16
TXN015278,2024-03-03,ACC000278,Payment,-3950.51,General Ledger,Adjusted,None,GBP,BRC018,User_39,Rejected,Urgent,Online,2024-03-03
TXN015279,2024-02-17,ACC000001,Withdrawal,4465.38,Payroll,Pending,None,CAD,BRC005,User_13,Rejected,Urgent,Manual Entry,2024-02-17
TXN015280,2024-03-08,ACC000212,Invoice,-4762.98,ERP,Pending,Duplicate,GBP,BRC016,User_21,Pending,Incorrect amount,Wire Transfer,2024-03-08
TXN015281,2024-01-10,ACC000194,Withdrawal,-20.96,CRM,Mismatched,Missing,USD,BRC012,User_3,Approved,Urgent,Manual Entry,2024-01-10
TXN015282,,ACC000495,Transfer,11748.49,Bank,Pending,Missing,GBP,BRC018,User_5,Approved,Confirmed,Wire Transfer,
TXN015283,2024-03-01,ACC000389,Deposit,-614.36,ERP,Pending,Incorrect Amount,USD,BRC010,User_34,Pending,,ATM,2024-03-01
TXN015284,2024-02-03,ACC000020,Deposit,-4789.04,Bank,Mismatched,Duplicate,NGN,BRC014,User_49,Approved,,Online,2024-02-03
TXN015285,2024-01-26,ACC000159,Deposit,-3585.03,Bank,Mismatched,Missing,CAD,BRC010,User_23,Approved,Confirmed,Online,2024-01-26
TXN015286,2024-01-04,ACC000175,Invoice,12057.62,Payroll,Mismatched,Missing,GBP,BRC007,User_21,Rejected,Confirmed,Wire Transfer,2024-01-04
TXN015287,2024-01-17,ACC000106,Payment,-215.25,General Ledger,Matched,None,GBP,BRC015,User_17,Pending,Incorrect amount,ATM,2024-01-17
TXN015288,2024-01-09,ACC000439,Deposit,-4315.73,CRM,Adjusted,None,USD,BRC011,User_25,Rejected,,Online,2024-01-09
TXN015289,2024-01-18,ACC000285,Invoice,3691.01,ERP,Mismatched,Duplicate,CAD,BRC015,User_41,Approved,Duplicate entry,Online,2024-01-18
TXN015290,2024-03-19,ACC000433,Payment,12922.91,ERP,Matched,None,,BRC018,User_14,Approved,Urgent,Manual Entry,2024-03-19
TXN015291,2024-01-17,ACC000367,Transfer,14280.79,General Ledger,Mismatched,Duplicate,EUR,BRC008,User_10,Approved,,Wire Transfer,2024-01-17
TXN015292,2024-01-16,ACC000125,Invoice,13021.59,Payroll,Pending,Missing,NGN,BRC019,User_26,Pending,Urgent,Unknown,2024-01-16
TXN015293,2024-01-22,ACC000040,Payment,-3663.73,General Ledger,Mismatched,Incorrect Amount,EUR,BRC006,User_20,Pending,,POS,2024-01-22
TXN015294,2024-02-13,ACC000049,Payment,10694.25,Payroll,Pending,Duplicate,EUR,BRC002,User_47,Approved,Duplicate entry,Manual Entry,2024-02-13
TXN015295,2024-02-29,ACC000222,Withdrawal,12649.47,Bank,Matched,None,NGN,BRC010,User_25,Approved,Confirmed,Manual Entry,2024-02-29
TXN015296,2024-03-05,ACC000341,Deposit,12627.22,CRM,Mismatched,Duplicate,GBP,BRC019,User_6,Approved,Urgent,Online,2024-03-05
TXN015297,2024-02-05,ACC000289,Deposit,7068.88,ERP,Pending,Incorrect Amount,USD,BRC007,User_41,Approved,Needs review,ATM,2024-02-05
TXN015298,2024-01-27,ACC000142,Payment,-1747.14,General Ledger,Matched,None,GBP,BRC015,User_39,Rejected,Duplicate entry,POS,2024-01-27
TXN015299,2024-01-10,ACC000108,Deposit,-449.25,General Ledger,Pending,Duplicate,NGN,BRC004,User_43,Pending,,POS,2024-01-10
TXN015300,2024-03-27,ACC000116,Withdrawal,9598.78,CRM,Mismatched,Incorrect Amount,USD,BRC007,User_46,Approved,Incorrect amount,Wire Transfer,2024-03-27
TXN015301,2024-03-02,ACC000181,Withdrawal,-2800.19,Payroll,Adjusted,Missing,CAD,BRC010,User_37,Unknown,Urgent,Online,2024-03-02
TXN015302,2024-03-31,ACC000462,Payment,-3126.34,Payroll,Adjusted,Missing,NGN,BRC019,User_36,Approved,Duplicate entry,POS,2024-03-31
TXN015303,2024-02-02,ACC000216,Withdrawal,228.85,Bank,Matched,None,GBP,BRC008,User_38,Approved,,ATM,2024-02-02
TXN015304,2024-03-01,ACC000242,Payment,13440.77,CRM,Mismatched,Incorrect Amount,USD,Unknown,User_44,Approved,Urgent,Online,2024-03-01
TXN015305,2024-03-21,ACC000418,Deposit,5279.42,ERP,Adjusted,Incorrect Amount,GBP,BRC014,User_47,Rejected,Urgent,Wire Transfer,2024-03-21
TXN015306,2024-02-18,ACC000174,Withdrawal,-1831.52,ERP,Mismatched,Missing,USD,BRC018,User_11,Approved,Incorrect amount,Manual Entry,2024-02-18
TXN015307,2024-01-09,,Invoice,13872.99,ERP,Adjusted,None,USD,BRC005,User_46,Unknown,Confirmed,POS,2024-01-09
TXN015308,2024-03-06,ACC000161,Withdrawal,3692.68,General Ledger,Adjusted,Incorrect Amount,GBP,BRC014,User_16,Approved,Needs review,POS,2024-03-06
TXN015309,2024-02-05,ACC000168,Withdrawal,2003.46,General Ledger,Adjusted,Duplicate,USD,BRC009,User_46,Rejected,Confirmed,Wire Transfer,2024-02-05
TXN015310,2024-03-24,ACC000049,Invoice,-3801.71,ERP,Pending,Missing,EUR,BRC004,User_16,Rejected,,ATM,2024-03-24
TXN015311,2024-01-14,ACC000217,Invoice,-4244.5,CRM,Pending,Duplicate,CAD,BRC010,User_21,Pending,Incorrect amount,ATM,2024-01-14
TXN015312,2024-03-31,ACC000053,Invoice,-4467.18,ERP,Adjusted,Duplicate,CAD,BRC017,User_43,Pending,Urgent,Wire Transfer,2024-03-31
TXN015313,2024-03-30,ACC000430,Deposit,13108.01,General Ledger,Matched,None,NGN,Unknown,User_27,Pending,Needs review,ATM,2024-03-30
TXN015314,2024-03-04,ACC000483,Payment,-3276.34,Bank,Mismatched,Duplicate,NGN,BRC016,User_3,Pending,Duplicate entry,Wire Transfer,2024-03-04
TXN015315,2024-03-06,ACC000327,Withdrawal,-1121.31,ERP,Pending,Incorrect Amount,NGN,BRC005,User_48,Approved,Incorrect amount,Manual Entry,2024-03-06
TXN015316,2024-03-17,ACC000296,Transfer,10541.4,General Ledger,Pending,None,GBP,BRC015,User_38,Pending,Duplicate entry,ATM,2024-03-17
TXN015317,2024-01-05,ACC000351,Transfer,2258.88,CRM,Matched,None,USD,BRC013,User_16,Rejected,Needs review,Manual Entry,2024-01-05
TXN015318,2024-02-25,ACC000079,Transfer,4427.03,Bank,Matched,None,GBP,BRC015,User_48,Approved,Urgent,Wire Transfer,
TXN015319,2024-02-06,ACC000027,Invoice,7544.89,CRM,,None,EUR,BRC019,User_20,Rejected,Needs review,ATM,2024-02-06
TXN015320,2024-03-29,ACC000160,Transfer,10108.71,CRM,Pending,None,GBP,BRC003,User_43,Rejected,Urgent,Manual Entry,2024-03-29
TXN015321,2024-03-04,ACC000302,Deposit,-641.85,General Ledger,Matched,None,USD,BRC013,User_14,Pending,Urgent,Wire Transfer,2024-03-04
TXN015322,2024-03-31,ACC000069,Invoice,2126.42,Payroll,Mismatched,Missing,NGN,BRC005,User_24,Rejected,Duplicate entry,Wire Transfer,2024-03-31
TXN015323,,ACC000050,Transfer,3953.18,ERP,Adjusted,Incorrect Amount,CAD,BRC004,User_11,Rejected,Confirmed,ATM,
TXN015324,,ACC000160,Deposit,2732.87,ERP,Mismatched,None,CAD,BRC012,User_17,Rejected,Incorrect amount,Manual Entry,
TXN015325,2024-02-25,ACC000261,Transfer,1437.82,General Ledger,Pending,Duplicate,EUR,BRC014,User_13,Approved,Duplicate entry,ATM,2024-02-25
TXN015326,2024-02-26,ACC000268,Invoice,-2083.42,General Ledger,Adjusted,Duplicate,USD,BRC016,User_1,Pending,Urgent,ATM,2024-02-26
TXN015327,2024-01-20,ACC000381,Payment,-2593.53,ERP,Adjusted,Duplicate,CAD,BRC003,User_31,Pending,Confirmed,ATM,2024-01-20
TXN015328,2024-02-11,ACC000326,Deposit,6862.69,ERP,Adjusted,Incorrect Amount,NGN,BRC012,User_13,Approved,Confirmed,Manual Entry,2024-02-11
TXN015329,2024-01-24,ACC000319,Withdrawal,-1659.27,General Ledger,Adjusted,None,CAD,BRC009,User_43,Approved,,Wire Transfer,2024-01-24
TXN015330,2024-01-19,ACC000479,Transfer,13651.84,Bank,Matched,None,NGN,BRC017,User_43,Approved,,Manual Entry,2024-01-19
TXN015331,2024-01-10,ACC000358,Transfer,99.95,CRM,Mismatched,Duplicate,NGN,BRC002,User_11,Pending,,ATM,2024-01-10
TXN015332,,ACC000321,Transfer,-2719.17,Bank,Adjusted,Incorrect Amount,NGN,BRC018,User_2,Pending,,Manual Entry,
TXN015333,2024-02-01,ACC000391,Unknown,9720.05,Payroll,Adjusted,None,EUR,BRC012,User_43,Approved,,Wire Transfer,2024-02-01
TXN015334,2024-03-16,ACC000281,Deposit,10774.08,ERP,Mismatched,Missing,USD,BRC019,User_38,Pending,Confirmed,Wire Transfer,2024-03-16
TXN015335,2024-02-20,ACC000079,Deposit,2803.27,CRM,Pending,None,USD,BRC014,User_40,Approved,,Online,2024-02-20
TXN015336,2024-02-10,ACC000205,Payment,5385.07,ERP,Matched,None,EUR,BRC020,User_20,Approved,,POS,2024-02-10
TXN015337,2024-01-16,ACC000076,Transfer,1242.35,Bank,Mismatched,Missing,CAD,BRC013,User_50,Pending,Incorrect amount,Wire Transfer,2024-01-16
